checkpoint_id,checkpoint_label,shape_id,status,batch_size,seq_len,d_model,heads,layers,ffn_dim,causal,accuracy,max_abs,max_rel,failed,total,baseline_median_ms,baseline_p90_ms,baseline_throughput,optimized_median_ms,optimized_p90_ms,optimized_throughput,speedup,duration_s,returncode,error,command
v4_3,V4.3 Flash-first,1,PASS,64,128,128,4,4,128,True,PASS,0.001598,7342.62,0,5242880,1.7603,1.7791,4653657.08,0.1404,0.141,58327635.61,12.534,6.82,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,2,PASS,1,128,128,4,4,128,True,PASS,0.00109094,11.7672,0,81920,1.7029,1.736,75164.66,0.1098,0.1139,1166180.74,15.515,6.785,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 1 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,3,PASS,4,128,128,4,4,128,True,PASS,0.00114536,140.163,0,327680,1.8228,1.8381,280889.02,0.1108,0.116,4621605.94,16.453,6.704,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 4 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,4,PASS,16,128,128,4,4,128,True,PASS,0.00133263,7340.75,0,1310720,1.7428,1.7582,1175142.08,0.1087,0.1149,18834608.43,16.028,6.734,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 16 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,5,PASS,128,128,128,4,4,128,True,PASS,0.00162899,6752.61,0,10485760,1.807,1.994,9066761.23,0.2102,0.2106,77929982.39,8.595,6.073,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 128 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,6,PASS,10000,128,128,4,4,128,True,PASS,0.0018464,175484000.0,0,819200000,177.3815,177.4435,7216086.34,26.9613,27.1123,47475433.91,6.579,73.641,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 10000 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,7,PASS,64,128,32,4,4,32,True,PASS,0.00188214,113.773,0,1310720,1.7832,1.9725,4594029.58,0.1098,0.1159,74635567.63,16.246,6.431,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 32 --heads 4 --ffn-dim 32 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,8,PASS,64,128,1024,4,4,1024,True,PASS,0.00138444,2702.04,0,41943040,6.6428,6.6982,1233220.87,2.8278,2.8412,2896976.33,2.349,10.48,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 1024 --heads 4 --ffn-dim 1024 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,9,PASS,64,128,128,1,4,128,True,PASS,0.00144434,403.696,0,5242880,1.565,1.5836,5234371.03,0.1529,0.1533,53578902.63,10.236,8.295,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 1 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_3,V4.3 Flash-first,10,PASS,64,128,128,2,4,128,True,PASS,0.00140238,1465.22,0,5242880,1.7219,1.7429,4757480.15,0.1406,0.1413,58261266.28,12.246,7.625,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_3 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 2 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
